date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
1997-03-26,sz.000688,18.88,19.49,18.7,19.19,18.13,6569706.0,125675495.85,3,19.952276,1,5.846671,0,0.8480718349620169,0.5043293257206016,8.31024930747915,6.833712984054607,93.1662870159454,83.4052225451235,79.61217303927914,90.9913215568122,84.91620111731838,84.10714285714286,80.0,80.0,43425884.0,15243946.133333333,17.746,16.892999999999997,16.0515
1997-03-27,sz.000688,19.48,19.48,18.9,19.0,19.19,3867655.0,73784473.6,3,11.746115,1,-0.990102,0,0.944255488514404,0.5923145582793622,14.803625377643463,11.16173120728926,88.07785888077862,84.96277340552572,81.39571269558056,92.09689482541606,94.1176470588235,82.3426573426573,80.0,75.0,39558229.0,16425844.033333331,18.316,17.233999999999998,16.270500000000002
1997-03-28,sz.000688,19.0,19.1,18.65,18.71,19.0,2264000.0,42760813.23,3,6.875795,1,-1.526321,0,0.9857184023971648,0.6709953271029228,39.1959798994974,18.978102189780973,81.02189781021903,83.64914516233632,82.14685859218682,86.65371830263535,80.95238095238096,78.22445561139025,70.0,70.0,37294229.0,17490507.866666667,18.628,17.534,16.4745
1997-03-31,sz.000688,18.71,19.3,18.61,18.88,18.71,1464864.0,27680954.99,3,4.44881,1,0.908605,0,1.020531586750927,0.7409025790325237,34.078212290502776,14.841849148418486,83.10249307479225,83.4669275182565,82.5868822474738,85.22701805982189,72.2543352601156,77.11267605633799,70.0,70.0,38759093.0,18522454.6,18.782,17.847,16.667499999999997
1997-04-01,sz.000688,19.0,19.1,18.38,18.56,18.88,1416130.0,26318176.13,3,4.300804,1,-1.694914,0,1.0106498185181074,0.7948520269296404,83.7837837837838,25.761772853185605,74.2382271468144,80.39069089214786,81.85481770823455,77.46243725997448,60.59113300492609,72.681281618887,60.0,65.0,37342963.0,19580717.0,18.868,18.057,16.8275
1997-04-02,sz.000688,18.56,18.78,18.08,18.11,18.56,2001376.0,36584570.31,3,6.078203,1,-2.424563,0,0.9554928796631296,0.8269801974763383,97.8571428571428,38.22714681440443,58.3081570996979,73.02984123951649,78.91315686510914,61.26320998833117,11.971830985915377,70.65573770491801,50.0,65.0,35341587.0,20531033.23333333,18.652,18.199,16.9935
1997-04-03,sz.000688,18.11,18.88,18.0,18.45,18.11,1834047.0,33717625.61,3,5.570023,1,1.877416,0,0.9285124531566566,0.847286648612402,65.38461538461546,31.419939577039266,47.73869346733669,64.5994547890134,74.14192065527637,45.51452305648744,32.48407643312096,71.6772151898734,60.0,65.0,37175634.0,21611231.33333333,18.542,18.429,17.1475
1997-04-04,sz.000688,18.56,18.7,18.18,18.4,18.45,1972126.0,36192454.74,3,5.98937,1,-0.271009,0,0.8928039998748716,0.8563901188648959,69.23076923076935,54.7738693467337,39.10614525139663,56.10168234938877,68.1285060511887,32.04803494578891,38.34586466165404,70.93206951026853,50.0,65.0,35203508.0,22591762.866666667,18.48,18.554,17.3025
1997-04-07,sz.000688,18.0,18.4,17.7,17.93,18.4,2328490.0,41719829.16,3,7.071652,1,-2.554344,0,0.8171600094133602,0.8485440969745888,83.57142857142857,87.1508379888268,12.849162011173217,41.68417263623828,59.313726452530815,6.425065003653202,20.85889570552148,62.06896551724136,40.0,60.0,32875018.0,23519814.73333333,18.29,18.536,17.432
1997-04-08,sz.000688,18.0,18.72,17.8,18.11,17.93,1648350.0,30086047.15,3,5.006059,1,1.003906,0,0.7629413843006283,0.8314235544397968,65.25423728813557,77.09497206703908,23.03370786516853,35.46735020252876,51.36493329089063,3.6721840258050378,34.899328859060404,61.7549668874172,40.0,60.0,34523368.0,24473803.9,18.2,18.534,17.5475
