真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
2668.966,2698.0452,2695.42755,2695.4933,2688.5377,2686.44165,2687.01985,2688.9003,2696.37585,2672.924147497495,1.5956985367011
2698.465,2660.23885,2657.4649,2659.3693,2659.95555,2690.8023,2698.924,2699.64825,2711.90335,4020.8910172374863,2.234160233669
2733.826,2680.1115,2663.47495,2657.31925,2653.8125,2671.87655,2676.2605,2670.09535,2663.7116,6662.563404099969,2.8696388723567
2714.608,2739.98495,2738.35885,2769.6886,2771.61585,2779.01305,2775.5273,2773.20005,2784.66075,920.8679431706352,0.8731788573277
2724.624,2721.6929,2721.53865,2729.6004,2730.7923,2739.5598,2744.67955,2748.61275,2746.761,885.5869030734308,0.8851584321754
2729.43,2727.4251,2735.5458,2736.87835,2738.1737,2735.262,2730.25035,2725.27835,2720.95605,706.0143484262492,0.7281964844107
2780.899,2724.2828,2737.62895,2732.7111,2714.30875,2706.7207,2699.63925,2695.77035,2697.72275,1319.6081425815566,1.169696469048
2777.98,2787.59405,2788.25585,2790.9419,2795.2273,2795.32155,2799.44785,2792.5527,2786.63605,4118.342369555339,2.106660274453
2769.294,2787.7885,2793.78415,2784.9851,2772.3156,2766.2541,2768.98485,2762.0869,2758.57835,2784.3049465384415,1.8081255596015
2737.736,2763.5205,2760.77345,2741.27435,2745.4132,2737.38595,2733.63935,2725.81905,2739.37555,1334.2102624681327,1.1826167684261
2725.249,2724.90555,2702.8283,2698.0746,2700.507,2690.5697,2687.2881,2686.86425,2692.18065,546.3050507796856,0.6241627733389
2720.734,2715.8085,2713.10675,2706.31615,2704.1515,2705.8022,2707.5993,2714.40935,2714.4561,1115.0828451684383,0.9623794848005
2750.58,2740.478,2736.8659,2735.2489,2738.62255,2736.9262,2740.93345,2740.1147,2742.22015,3110.405081309686,1.8941905097106
2704.336,2744.9695,2750.34645,2747.0849,2728.28185,2740.09165,2737.3865,2740.49875,2732.6889,3544.253116666272,2.1676636267059
2691.592,2695.98725,2697.97475,2709.91665,2700.4592,2695.50785,2714.0131,2713.4105,2711.67815,1230.6693100115685,1.1404706552116
2702.3,2675.965,2671.50855,2659.9542,2657.65845,2654.79165,2649.00195,2644.8122,2643.1488,759.2936388312489,0.7572112839712
2669.484,2707.38675,2709.78325,2711.88915,2714.4323,2715.5737,2713.976,2713.89325,2711.9821,1614.553553287507,1.3828179951221
2664.799,2667.2186,2668.39115,2671.82565,2670.14515,2676.75645,2681.87,2677.429,2674.74225,910.1197976990554,0.8869226593239
2656.11,2671.19265,2658.36035,2658.83385,2663.10975,2668.9571,2669.3571,2662.28295,2658.6077,3773.0466309803073,1.7141414167406
2686.578,2658.8515,2659.4857,2662.10815,2665.14785,2664.2296,2664.7439,2658.82395,2648.59455,5996.273385882485,2.2577088782284
2681.643,2685.5012,2669.55865,2662.8288,2664.02655,2663.62395,2661.54575,2663.55445,2658.1239,8111.680736672785,2.6781010730412
2651.788,2674.4219,2671.52855,2665.0156,2666.0366,2668.51565,2661.7064,2657.158,2654.75155,10214.72533536465,3.2221605079627
2699.95,2655.5833,2677.84285,2675.66285,2673.4889,2671.97975,2662.6532,2649.2966,2648.5364,13235.712581608395,3.7836943880568
2730.85,2690.7435,2681.18415,2666.57555,2657.5786,2650.94015,2643.4988,2646.90775,2646.10375,14748.893867702787,3.9988811220907
2729.243,2725.4568,2720.71695,2726.43625,2730.24425,2729.2006,2732.4986,2734.209,2731.93365,3375.635884088738,1.7526496620167
2797.484,2736.2624,2735.1398,2729.0328,2709.5335,2708.35465,2710.4834,2719.3708,2720.4103,3939.1977665753016,1.7556979841181
2781.138,2792.9104,2787.7201,2787.4068,2782.286,2780.7816,2772.9121,2777.3083,2779.43485,6241.158408661579,2.0490050656389
2806.813,2783.23175,2784.08915,2779.0135,2776.6691,2771.52455,2754.1721,2752.4492,2750.2186,7309.515665894705,2.4706184399483
2791.774,2796.82035,2797.67635,2794.35045,2791.0559,2788.9292,2783.7102,2784.82965,2779.8507,16515.880373068772,3.9494756782895
